Title,Content,Label
위기를 호기로-조정원 경희대 총장(시론),"한국,미국,무조건적,한국경제,imf,기반위,보수파,정경유착,국민들,경쟁력,김영삼,자존심,김영삼정부,협상력,권위의식,극대화,국민위,대량실업,엘리트주의,공무원,신한국,6공화국,북한위협,신인도,봉사행정,경희대,대량감원,공무원들,근검절약,기아사태,자구책,향락풍조,문제점,국력배양,북방외교,강대국,소련,중간상들,한보사태,대응방법",1
김대중 시대­당선 첫날 움직임,"당선자,청와대,일산,클린턴,하시모토,내외신,자민련,첫날,정권교체,기자회견,300여명,동작동,당직자,이희호,서울",1
“허위 답변 검증할 능력 기를 것” 지자체 AI 행정 윤리 기준 마련,"인공지능(AI)과 접목해 행정 서비스를 개선하려는 시도가 늘어나는 가운데 기술을 개발하고 활용할 때 지켜야 할 지자체 가이드라인이 나왔다... 개인정보와 저작권 침해, 보안과 데이터 오용 우려 등이 커진 데 따른 것이다. .. ..서울디지털재단은 ..‘시민 AI ..“생성형 AI가 보급되면서 가짜뉴스와 개인정보 침해 등 위험 우려도 커지는 상황”이라며 ..",0
한보청문회-뻣뻣한 이석채 前수석 답면에 특위 자정넘겨 파상공세,"청문회,한보,청와대,이석채,이상수,의원들,신세기통신,간사회의,수리스트,메모지,확인차원,전화기,통화자,박헌기,작성경위,이양희,통화내용,친분관계,朴憲基,金賢哲,문종수,정태수리스트,무선전화기,李良熙,은행장,김현철,李圭正,신한국당,文鐘洙,진상조사단,鄭譜根,국민회의,이규정,정보근,민정수석,경제수석,진상규명,파상공세",1
기자칼럼-실패한 傳言의 정치,"간접화법,청와대,국민들,傳言,기자회견,그동안,이양호,현철씨,측근들,현철,민자당,대다수,수석비서관,국방장관,대국민담화,수뢰사건,상황인식,이회창,김현철,한보,李養鎬,tv,사과이후,李會昌,正道,대국민담,흙탕물,金賢哲,입장표명,시국관리,비서관,회견장,국면전환,김영삼,여론반응,金泳三",1
달라져야 한다.,"한국,수상자,외환위기,한국인,아시아,로렌스,지도자,국제통화기금,노벨,한국경제,외환비축,외환사정,당로자,국제기구,한국노조,노벨상,신문기자,재경원,보유고,손병수",1
"공기업,은행 이렇게 한다(투자자 관리)","투자자,설명회,외국인,ir,기업설명회,ir활동,한국전력,보고서,투자자들,투자가,국민은행,포항제철,하나은행,기업분석가들,우리나라,공기업,3회,미국,해외투자자들",1
유인촌 “대통령이 싫어하면 가짜뉴스라는 건 있을 수 없다”,대통령이 싫어하면 가짜뉴스라는 건 있을 수 없다고 말했다.....가짜뉴스 기준이 윤석열 대통령과 김건희 여사가 싫어하면 가짜뉴스가 되는 것 같다는 오해..'가짜뉴스 퇴치 태스크 포스(TF)'를 만들고 한국언론진흥재단에 ..언론중재위원회가 있는데 가짜뉴스 신고센터가 왜 필요하냐라며 ..가짜뉴스 관련한 건 언론들 자율심의가 중요하다고 생각한다며 ..,0
검찰 수사 이모저모...'기자들 불러라' 빅카드 예고,"황의원,국민회의,김장관,정총회장,최부장,신판사,한보,대검청사,참고인,기자들,그동안,속기록,분께,국정감사,최병국,출두시간,수사예정사항,권노갑의원,권노갑,소환사실,은행장들,개연성,처단형,변호인,정태류,고혈압,선고형,변호인들,허정훈변호사,정씨,박상길",1
7곳 조직책 발표-민주당,"지구당,위원장,서울,조직책,민주당,삼척,하동,부실장,송파,송파갑,구리,서울시의원,김득수,송인회,이태식,강동을,관광협회,최로석,은평갑,남명우,서민원,조정실,사무총장,남해,강원,최노석,평민당,조복형,이규정,경남,발행인",1
한국행 시기 정부서 최종결정-한­중 망명협상 종결,"중국,황비서,한국,필리핀,북경,외무부,당국자,제3국,중국측,한국행,황장엽,1주일,대만,상당기간,이번주내,일본측,주내,노동당,김만철,노동당비서,고위당국자,대체적",1
"통산부, 옥외 광고물 심야사용 제한","전광판,다음날,네온사인,전기시설,심야사용,광고물,조명전구,전자식,통산부,전국규모,징역형,위반자,숙박업소,광광,안내용,영업허용,광광특구,전기공급,옥외광고물,통상산업부,언론사,공익사업,시간date,제한,사용,허용,전기,시설,자정,내년,업소,옥외,심야",1
DJ 종착점없는 '보수여행',"김총재,격려사,이의장,기념식,청년회,반공청년회,종착점,국민회의,민주주의,이철승,거제도,대표상임의장,대한반공청년회,산증인,민주수호,김종필,이회창,황무지,자민련,내빈중,신한국당,보수여행,김대중,실효성,정권교체,골프옹호론,지지율,조치들",1
여 대선갈등 최악 국면...전.노씨 사면 건의등 불협화음 확산,"김대통령,이지사,신한국당,노씨,민주계,이대표,청와대,독자출마,움직,교체론,공론화,대선갈등,불협화음,지지도,대통합정치론,이회창대표,가능성,추석전,서석재의원,서석재,전두환,이수,창당설",1
국민주 방송 세워 언론 자유 확보를'-지역 순회토론회 본격시작,"국민주방송,토론회,방개혁,협역권,전주,국민주,협역,악세스권,악세스,시민들,거대자본,광주,부산,마산,서울권,서울권역,강문규,공영방송,서울,신문방송학,엄민,정책실장,방송학,한겨레,소유자,공중파텔레비전,한일신학대,창원,언론자유,상업방송,당위성",1
"국힘 당대표 후보, 충청 민심 구애 경쟁","대전대 맥센터서 3·8전당대회 합동연설회김 ..정통 보수 뿌리 안 ..내리꽂는 공천 막겠다황 ..지금 다른 후보들이 내세우는 가짜뉴스, 선거 때마다 민주당이 늘 써먹었던 걸 바로 재탕 삼탕 반복하고 있는 것이라며 ..다른 사람도 아니고 동지들로부터 또다시 가짜뉴스 덮어씌우기로 민주당의 프레임으로 공격을 받으니까 참 어이가 없다고 주장했다...",0
새책,"7천,중국,일본,노정렬,조선,뒷골목,6천,천마,조선족,뇌내혁명,시선집,로나,기행문,창조사,세훈문화사,박재삼,뇌내,가치관,우수성,문이당,한보,한민족,로맨스상태,한보사태,시대상황,한국,인간살이,나가노,묵향,동방미디어",1
"선거 진 여당, 이틀째 ‘아웃사이더’ 안철수-이준석의 ‘자빠졌네’ 논쟁만","안철수 국민의힘 의원과 이준석 전 국민의힘 대표가 서울 강서구청장 보궐선거 이후 이틀째..“응석받이 이준석을 가짜뉴스 배포·명예훼손·강서구청장 선거방해 혐의로 제명해 줄 것을 요청하는 서명운동을 전개한다”는 글을 올렸다...“가짜뉴스와 내부 총질, 제 얼굴에 침 뱉기로 당을 침몰시키는 응석받이 이준석을 제명해야 민심이 살아나고 당이 살아난다”고 썼다. ..",0
김 대통령 92년 한보서 600억 받아'-임채정 의원,"민주계원로,임채정,청와대,관계자,이윤성,정태수,대선자금,임의원,정태수씨,신한국당,한보,김영삼,국회의원,허위사실,전매특허,의혹제기,6백억,국민회의,대변인,야당의원들,면책특권,자신들,기자실,책임,사실,주장,보도,의혹,의원,폭로,대통령,야당,언론,고위,대선",1
"정부, 다음 中 응원 사태에 매크로 악용 막겠다.. 5G 폰서 LTE 사용 논의 중",박윤규 과학기술정보통신부 2차관... 사진=구자윤 기자 .. ..박윤규 과학기술정보통신부 2차관은 5일 포털 사이트 ..'다음'의 항저우 아시안게임 응원 여론조작 의혹 사태와 관련해 ..매크로를 악용..여당인 국민의힘은 가짜뉴스와 정보 조작으로 인한 피해가 점점 커질 것으로 예측되는 만큼 디지털 권리장전에도 이를 방지할 대책을 담아야 한다는 입장이다...,0
확산일로 파업정국 與野행보 한심,"신한국당,자민련,파업정국,국민회의,與野,노동법,홍보전,민노총,한국노총,당무회의,지도부,의원들,서울,비상대기,교례회,종교단체,법질서,이원종정무수석,유인물,3인,청와대,서청원총무,날치기,언론매체,위원회,이원종,비상시국,단순노동운동세력,안기법,법질서유지,정책위,지구당,김영삼,서명운동,서청원,사무총장,한심,이상득",1
"尹, 7개월 만에 대구 방문 “부정부패·가짜뉴스 추방해야”","윤석열 대통령은 7일 대구 엑스코(EXCO)에서 열린 ..‘2023년 바르게살기운동 전국회원대회’에 참석해 ..“바르게살기운동의 진실, 질서, 화합의 3대 정신이 우리 대한민국뿐만 아니라 지..“바르게살기운동이 가짜뉴스 추방에도 앞장서고 있는 것으로 안다”며 ..“가짜뉴스 추방 운동이 우리의 인권과 민주 정치를 확고하게 지켜줄 것이라고 믿는다”고 했다...",0
(부도 방지협약) 약칭은 부적절',"부실징후기업,51대그룹,이원장,처리협약,부도방지,임세근,이수휴,금융기관,정리경정,재무상태,경영능력,언론들,2천,감독원장,3자,은감원,부실채권,그룹회장,은행대출,금융권,부실징후,부도방지협약,협약,부도,기업,그룹,약칭,정리,부실,금융,은행,가능,지적,대상,오해",1
"김영삼 대통령 특별담화; 잘못된 선거풍토, 강력대처 천명","김환주,김영삼,인신비방,kbs,후보들,총동원,정치권,선거풍토,특별담화,인신공격,거짓선전,탈법적,정책대결,류근찬,소모적,국민들,후유증,선거사상,선거사범,대통령,선거,정치,풍토,정쟁,촉구,유포,위기,정당",1
대의원 선출 한창… 8인 경선전략과 초반판세,"대의원,지구당,정발협,민정계,이회창,대의원들,박고문,박찬종,부산,김의원,신한국당,위원장,수도권,강원,지지세력,이고문,대구,이대표,전당대회,1백,그간",1
(司正의지)아리송,"최부장,설연휴,정치권,정치자금,최병국,權魯甲,한보,정태수,검찰출두,본격수사,중수부장,대상자,소환대상자,조간신물,스케,靜中動,金大中,만큼,김대중,간담회,한보그룹,대선자금,대체적,司正,아리송",1
"러 푸틴 괜찮다…심정지는 가짜뉴스, 웃음만 나와 일축",러시아 크렘린궁은 24일(현지시간) 블라디미르 푸틴 대통령이 건강하다고 강조하면서 최근 제기된 ..'건강 이상설'을 부인했다... .. .. .. ..이날 드미트리 페스코프 크렘린궁 대변인은 ..'푸틴..이는 또 다른 가짜뉴스에 불과하다며 강하게 반박했다...이는 많은 매체에서 부러울 정도로 끈질기게 주장해온 터무니없는 가짜뉴스 범주에 속한다며 ..,0
'97비정규학교 문예행사 마련,"문예행사,진천,충북도,비정규학교,입상자,각급,청소년들,서일,작품집,문화체육부,월간지,언론사,체육부,2백,정서함양,97비정규,도내,청소년,학교,행사,도서,마을,정규,내달,문예,마련",1
김 대통령 (의혹) 어떻게 풀까-차남문제 확대로 굳어진 표정,"김대통령,현철,관계자,비서실,청와대,현철씨,청와대비서실,현철씨문제,김영삼,그전,일들,국가기강,박경식,조간신문,대권주자들,기자들,조간신문들,당국자,유구무언,국정전반,고위당국자,나라전체,청와대관계자들,제자식,언론보도,신한국당,주년,수습안,여론추이,고위관계자,손쓸,아들문제,무대책,대통령,담화,표정,개입,고위,아들",1
서울-양평 고속도로 백지화 철회…범군민 대책위원회 출범한 양평군민,서울-양평고속도로 사업 백지화 발표로 후폭풍이 거세지고 있는 가운데 양평군민들이 사업의 조기 정상화를 위해 범군민 대책위원회를 출범했다... .. .. .. .. .. 양평 지역 주민 500여 명은 10일 오전 10시께 양평군청 앞에서 대책위 발대식을 열고 서울-양평 고속도로 사업에 대한 전면 재추진을 ..이런 가짜뉴스로 군민만 피해를 보게 됐다며 ..,0
청와대 대선자금 문제로 속앓이,"청와대,대선자금,관계자,정치인,한보,사실상,실체규명,당론,당대표,자금문제,韓寶,소환정치인들,賢哲,당국자,전화위복,사법처리,가능성,범위내,大選,고위관계자,나라경제,李會昌,국민입장표명,민주주의,기상도,정치발전,대처방안,냉가슴,사태추이,토론회,국당,정치권,방향설정,한보사태,金泳三,대선자금공개,미래지향적",1
"이동관 野, 민심의 탄핵받을 것...대통령실 '일단 침묵'","[앵커] ..민주당의 탄핵안 추진에 맞서 이동관 방송통신위원장은 숫자를 앞세운 행위는 민심의 탄핵을 받을 거..'가짜뉴스 심의'를 포함했다면서 이는 진보나 보수, 여야의 문제가 아닌데 부당하고 황당하다고 지적했습니다. ..: 가짜뉴스를 단속하는 것이 본인들의 선거 운동에 방해가 되기 때문에 그런 것이 아닌가 하는 의심을 제기하지 않을 수가 없습니다.] ..",0
